marketid	upstreamid	downstreamid	cites_cites	kn_similarity	_sq*(kn_similarity)	cites_size	cites_experience	cites_rankcmd	domain_similarity	match
14	18	3	0.3465828	0.05392018	0.0029073858	0	0.2208498	0	0.37654477	0
14	18	4	0.30175239	0.028515141	0.00081311329	0.34261388	0.23189226	0.16784583	0.3015945	0
14	18	5	0.18209885	0.045249719	0.0020475371	0.24226458	0.01104249	0	0.076603234	0
14	18	6	0.22890364	0	0	0.24226458	0	0.33569166	0.082306713	0
14	18	7	0.33311248	0.00676138	0.000045716261	0.34261388	0.14355236	0.11189722	0.12288523	0
14	18	8	0.16893589	0.012641015	0.00015979527	0	0.13250986	0	0.66720062	0
14	18	9	0.19263822	0.0027987824	7.8331832*^-6	0	0.099382408	0	0.2769042	0
14	18	10	0.41961458	0.03963602	0.0015710141	0.41961458	0.1104249	0.13987154	0.063590042	0
14	18	11	0.36274019	0.0058991848	0.000034800381	0.24226458	0.18772231	0	0.21351185	0
14	18	12	0.16911255	0	0	0	0.033127464	0	0.66666669	0
14	18	13	0.1108062	0	0	0	0.044169959	0	0.66666669	0
14	18	14	0.058657777	0	0	0	0.01104249	0	0	0
14	18	15	0.35235167	0.0071203797	0.000050699808	0.34261388	0.088339917	0.11189723	0.21622571	0
14	18	16	0.34356925	0.032260094	0.0010407136	0.24226458	0.24293476	0	0.28923604	0
14	18	17	0.36298227	0.014653514	0.00021472547	0.24226458	0.055212449	0.083922923	0.38561538	0
14	18	18	0.17477731	0.011554636	0.00013350962	0	0.033127464	0	0.25018513	0
14	18	19	0	0	0	0	0	0	0.21666667	0
14	18	20	0.26347092	0.0036482736	0.0000133099	0.34261388	0.01104249	0.16784583	0.35941541	0
14	18	21	0.24707362	0.0078716176	0.000061962361	0	0.30918968	0	0.36968759	0
14	18	22	0.30790621	0.078105062	0.0061004008	0.24226458	0	0	0.65974051	0
14	18	23	0.12531403	0	0	0	0.033127464	0	0.66666669	0
14	18	24	0.21468233	0.97765815	0.95581543	0	0.055212449	0	0.94868332	1
14	18	25	0.27046496	0.0047712415	0.000022764745	0.24226458	0.055212449	0.083922915	0.26836345	0
14	18	26	0.28794384	0.00010493476	1.1011305*^-8	0.34261388	0.24293476	0.11189722	0.66631871	0
14	19	1	0.10766713	0	0	0	0.015029478	0	0.39774799	0
14	19	2	0.064205423	0	0	0	0.015029478	0	0.24519256	0
14	19	3	0.47171962	0.18793429	0.035319299	0	0.30058956	0	0.75379223	0
14	19	4	0.41070279	0.09499076	0.0090232445	0.46631768	0.31561902	0.22844808	0.4916063	0
14	19	5	0.24784727	0.026590236	0.0007070406	0.32973638	0.015029478	0	0.29087427	0
14	19	6	0.31155133	0.0001724269	2.9731033999999998*^-8	0.32973638	0	0.45689616	0.20940065	0
14	19	7	0.45338571	0.016154667	0.00026097329	0.46631768	0.19538322	0.1522987	0.36852723	0
14	19	8	0.22993171	0.24168944	0.058413789	0	0.18035373	0	0.77600652	0
14	19	9	0.26219195	0.0044010566	0.000019369299	0	0.13526531	0	0.52665687	0
14	19	10	0.57112014	0.040836256	0.0016675998	0.57112014	0.15029478	0.19037339	0.31325296	0
14	19	11	0.49371076	0.034451537	0.0011869083	0.32973638	0.25550112	0	0.68862963	0
14	19	12	0.23017214	0.029575136	0.00087468862	0	0.045088433	0	0.67455697	0
14	19	13	0.15081376	0	0	0	0.060117912	0	0.73964578	0
14	19	14	0.079836689	0	0	0	0.015029478	0	0.18357599	0
14	19	15	0.47957137	0.0061596683	0.000037941514	0.46631768	0.12023582	0.15229872	0.68680871	0
14	19	16	0.46761799	0.012846109	0.0001650225	0.32973638	0.33064851	0	0.52354956	0
14	19	17	0.49404028	0.2757419	0.0760336	0.32973638	0.07514739	0.11422405	0.74992192	0
14	19	18	0.23788221	0.021281049	0.00045288302	0	0.045088433	0	0.71741825	0
14	19	19	0	0.20360851	0.041456427	0	0	0	0.23076949	0
14	19	20	0.35859945	0.16070779	0.025826992	0.46631768	0.015029478	0.22844805	0.38067234	0
14	19	21	0.33628175	0.047268189	0.0022342817	0	0.42082539	0	0.67750597	0
14	19	22	0.41907847	0.029934751	0.0008960893	0.32973638	0	0	0.69888783	0
14	19	23	0.17055976	0.78723085	0.61973244	0	0.045088433	0	0.84319621	1
14	19	24	0.29219529	0.0010663979	1.1372043999999998*^-6	0	0.07514739	0	0.66800851	0
14	19	25	0.36811873	0.10668004	0.01138063	0.32973638	0.07514739	0.11422402	0.66513962	0
14	19	26	0.39190853	0.001244551	1.5489073*^-6	0.46631768	0.33064851	0.1522987	0.67705792	0
14	20	1	0.11024689	0	0	0	0.015389593	0	0.49367091	0
14	20	2	0.065743826	0	0	0	0.015389593	0	0.13512698	0
14	20	3	0.48302227	0.15687354	0.024609307	0	0.30779186	0	0.72104627	0
14	20	4	0.42054346	0.69227117	0.47923937	0.47749093	0.32318145	0.23392181	0.73255998	1
14	20	5	0.25378582	0.27408877	0.075124651	0.33763704	0.015389593	0	0.13126296	0
14	20	6	0.31901628	0.00022125457	4.8953584*^-8	0.33763704	0	0.46784362	0.15693584	0
14	20	7	0.4642491	0.058378886	0.0034080944	0.47749093	0.20006472	0.15594786	0.26622611	0
14	20	8	0.23544101	0.13086081	0.01712455	0	0.18467511	0	0.67465037	0
14	20	9	0.26847422	0.04065704	0.0016529949	0	0.13850634	0	0.47696686	0
14	20	10	0.58480453	0.1762204	0.031053631	0.58480453	0.15389593	0.19493484	0.19319214	0
14	20	11	0.50554031	0.095972091	0.0092106424	0.33763704	0.26162308	0	0.39820206	0
14	20	12	0.2356872	0	0	0	0.046168778	0	0.77611399	0
14	20	13	0.15442733	0	0	0	0.061558373	0	0.49546564	0
14	20	14	0.081749626	0	0	0	0.015389593	0	0.14332381	0
14	20	15	0.49106216	0.04775767	0.002280795	0.47749093	0.12311675	0.15594788	0.36091638	0
14	20	16	0.47882238	0.033568949	0.0011268744	0.33763704	0.33857104	0	0.45824581	0
14	20	17	0.50587773	0.19989482	0.039957937	0.33763704	0.076947965	0.11696092	0.68782949	0
14	20	18	0.24358201	0.076359861	0.0058308281	0	0.046168778	0	0.48109624	0
14	20	19	0	0.032522917	0.0010577401	0	0	0	0.045042329	0
14	20	20	0.3671917	0.050015364	0.0025015366	0.47749093	0.015389593	0.2339218	0.24968402	0
14	20	21	0.34433925	0.057326749	0.0032863561	0	0.43090859	0	0.29123428	0
14	20	22	0.42911983	0.061531179	0.0037860859	0.33763704	0	0	0.38634354	0
14	20	23	0.17464647	0.036266811	0.0013152816	0	0.046168778	0	0.77611399	0
14	20	24	0.29919645	0.039287277	0.0015434901	0	0.076947965	0	0.4557963	0
14	20	25	0.37693909	0.036849599	0.001357893	0.33763704	0.076947965	0.1169609	0.4565286	0
14	20	26	0.40129888	0.042387255	0.0017966793	0.47749093	0.33857104	0.15594786	0.77944511	0
14	21	1	0.12526494	0.0012760967	1.6284228*^-6	0	0.017485993	0	0.24817365	0
14	21	2	0.074699581	0	0	0	0.017485993	0	0.72417456	0
14	21	3	0.5488205	0.18910426	0.035760421	0	0.34971988	0	0.69218063	0
14	21	4	0.47783071	0.12474435	0.015561152	0.54253566	0.36720586	0.26578709	0.45107514	0
14	21	5	0.28835702	0.33188719	0.1101491	0.38363063	0.017485993	0	0.51317269	0
14	21	6	0.36247331	0.011205401	0.00012556101	0.38363063	0	0.53157419	0.31897682	0
14	21	7	0.52749002	0.23548475	0.055453066	0.54253566	0.22731791	0.17719139	0.77113783	0
14	21	8	0.26751325	0.0842994	0.0071063889	0	0.20983191	0	0.65100759	0
14	21	9	0.30504632	0.45546684	0.20745003	0	0.15737395	0	0.7515412	0
14	21	10	0.66446775	0.21772012	0.04740205	0.66446775	0.17485994	0.22148927	0.74087459	0
14	21	11	0.57440603	0.17820971	0.0317587	0.38363063	0.29726189	0	0.71233213	0
14	21	12	0.26779297	0.045546509	0.0020744845	0	0.052457977	0	0.25806656	0
14	21	13	0.17546374	0	0	0	0.069943972	0	0.38882032	0
14	21	14	0.092885718	0	0	0	0.017485993	0	0.48174888	0
14	21	15	0.55795562	0.39440313	0.15555383	0.54253566	0.13988794	0.17719141	0.71540892	0
14	21	16	0.54404849	0.21797618	0.047513615	0.38363063	0.38469186	0	0.76990175	0
14	21	17	0.5747894	0.13812901	0.019079624	0.38363063	0.087429971	0.13289356	0.69639939	0
14	21	18	0.27676323	0.126277	0.01594588	0	0.052457977	0	0.66749674	0
14	21	19	0	0	0	0	0	0	0.03096799	0
14	21	20	0.41721129	0.042343162	0.0017929433	0.54253566	0.017485993	0.26578709	0.3130123	0
14	21	21	0.39124581	0.14620589	0.021376161	0	0.48960781	0	0.68683755	0
14	21	22	0.48757538	0.32513741	0.10571434	0.38363063	0	0	0.57673746	1
14	21	23	0.19843715	0.0097618662	0.000095294032	0	0.052457977	0	0.25806656	0
14	21	24	0.3399536	0.076430149	0.0058415676	0	0.087429971	0	0.36560303	0
14	21	25	0.42828646	0.083403856	0.0069562029	0.38363063	0.087429971	0.13289355	0.42582893	0
14	21	26	0.4559646	0.0054513086	0.000029716764	0.54253566	0.38469186	0.17719139	0.26551512	0
15	1	1	0	0	0	0	0	0	0	0
15	1	2	0	0.0092254635	0.000085109175	0	0	0	0.84105933	0
15	1	3	0	0.0075323209	0.000056735858	0	0	0	0.049176723	0
15	1	4	0	0	0	0	0	0	0.69823706	0
15	1	5	0	0.42677879	0.18214014	0	0	0	0	1
15	1	6	0	0	0	0	0	0	0.97417635	0
15	1	7	0	0.026541391	0.00070444547	0	0	0	0.38322037	0
15	2	1	1.3817924*^-16	0.01402807	0.00019678676	0	0.047169812	0	0	0
15	2	2	0.81412399	0.29264808	0.085642897	0	1	0	0.93781084	1
15	2	3	1	0.039694875	0.0015756831	1	0.047169812	0.40000001	0.13336727	0
15	2	4	0.64212221	0.10073493	0.010147526	0	0.2735849	0	0.38483554	0
15	2	5	0.19559285	0.38257852	0.14636633	1	0	1	0	0
15	2	6	0.069431566	0.017741568	0.00031476325	0	0.028301887	0	0.6678375	0
15	2	7	0.9262386	0.45876962	0.21046956	0.70710677	0	0	0.92169416	0
15	3	1	6.1333245*^-17	0.077909634	0.0060699112	0	0	0	0	0
15	3	2	0.36136299	0.042644311	0.0018185372	0	0.42711759	0	0.37470922	0
15	3	3	0.4438673	0.037842397	0.001432047	0.4438673	0.020937135	0.17754692	0.095974036	0
15	3	4	0.28501704	0.39351732	0.15485588	0	0.079561114	0	0.96742839	1
15	3	5	0.086817265	0.36605316	0.13399492	0.4438673	0	0.4438673	0.051711224	0
15	3	6	0.030818403	0.14567079	0.021219978	0	0.0041874275	0	0.23270051	0
15	3	7	0.411127	0.024600679	0.00060519343	0.31386155	0	0	0.17091401	0
15	4	1	8.198174500000001*^-17	0.95853698	0.91879314	0	0	0	0	1
15	4	2	0.48301974	0.0044269203	0.000019597623	0	0.57091135	0	0.80690849	0
15	4	3	0.59329998	0	0	0.59329998	0.027985848	0.23731999	0.047071088	0
15	4	4	0.3809711	0.022288255	0.00049676636	0	0.10634622	0	0.35936528	0
15	4	5	0.11604524	0.33333334	0.11111112	0.59329998	0	0.59329998	0	0
15	4	6	0.04119375	0.39372784	0.15502161	0	0.0055971695	0	0.99945962	0
15	4	7	0.54953736	0.013410233	0.00017983434	0.41952643	0	0	0.37720865	0
15	5	1	1.2864902*^-17	0.32083786	0.10293693	0	0	0	0	0
15	5	2	0.075797379	0.0091936663	0.000084523497	0	0.089589678	0	0.75107437	0
15	5	3	0.093102999	0	0	0.093102999	0.0043916511	0.037241198	0.2230958	0
15	5	4	0.059783503	0.23391883	0.054718018	0	0.016688272	0	0.38752532	0
15	5	5	0.018210281	0.47921431	0.22964635	0.093102999	0	0.093102999	0.16614434	0
15	5	6	0.0064642872	0.61755568	0.38137501	0	0.0008783302	0	0.83653092	1
15	5	7	0.08623559	0.014483245	0.00020976439	0.065833762	0	0	0.30853996	0
15	6	1	2.7601276*^-18	0	0	0	0	0	0	0
15	6	2	0.016262108	0.0067877895	0.000046074085	0	0.019221207	0	0.7757163	0
15	6	3	0.019974979	0.9081189	0.82467997	0.019974979	0.00094221602	0.0079899915	0.367567	1
15	6	4	0.012826378	0.029548377	0.00087310659	0	0.0035804207	0	0.21636885	0
15	6	5	0.0039069629	0.33333334	0.11111112	0.019974979	0	0.019974979	0.073598012	0
15	6	6	0.0013868941	0	0	0	0.0001884432	0	0.22079402	0
15	6	7	0.018501597	0.084955595	0.0072174533	0.014124443	0	0	0.72338623	0
15	7	1	8.7745056*^-17	0.0053140959	0.000028239616	0	0	0	0	0
15	7	2	0.516976	0.41827172	0.17495123	0	0.61104637	0	0.94393545	0
15	7	3	0.63500893	0.012029731	0.00014471442	0.63500893	0.029953253	0.25400358	0.12579793	0
15	7	4	0.40775335	0.00036892341	1.3610449*^-7	0	0.11382236	0	0.30000001	0
15	7	5	0.12420321	0.37064332	0.13737647	0.63500893	0	0.63500893	0	0
15	7	6	0.044089667	0.0067208391	0.000045169676	0	0.0059906505	0	0.80178374	0
15	7	7	0.58816975	0.50371015	0.25372392	0.44901913	0	0	0.91913444	1
16	1	1	0	0.58336729	0.3403174	0	0	0	0.87691921	1
16	1	2	0	0.12326171	0.015193447	0	0	0	0.6777215	0
16	1	3	0	0.08519765	0.0072586397	0	0	0	0.34190118	0
16	1	4	0	0.11249225	0.012654506	0	0	0	0.28122175	0
16	1	5	0	0.0034159676	0.000011668834	0	0	0	0.55605823	0
16	1	6	0	0.034986597	0.0012240619	0	0	0	0.32908821	0
16	1	7	0	0.17231558	0.029692659	0	0	0	0.40838799	0
16	1	8	0	0.010157393	0.00010317264	0	0	0	0.44431672	0
16	1	9	0	0.0359824	0.0012947331	0	0	0	0.78459728	0
16	1	10	0	0.0037755196	0.000014254548	0	0	0	0.73282021	0
16	1	11	0	0.089293711	0.0079733664	0	0	0	0.32908821	0
16	1	12	0	0.14592054	0.021292806	0	0	0	0.41225323	0
16	1	13	0	0.030762255	0.00094631634	0	0	0	0.39229918	0
16	1	14	0	0.099446364	0.0098895794	0	0	0	0.35390458	0
16	1	15	0	0.066868529	0.0044714003	0	0	0	0.69889134	0
16	1	16	0	0.059438109	0.0035328888	0	0	0	0.73076731	0
16	2	1	0.10510664	0.1067656	0.011398893	0	0.045454547	0	0.68049192	0
16	2	2	0.60176533	0.69734323	0.48628759	0	1	0	0.7426073	0
16	2	3	0.6367076	0.28088278	0.078895137	0.5	0.056818184	0.53333336	0.75611019	0
16	2	4	0.85760534	0.51518995	0.26542068	0.70710677	0.125	0.16	0.38415244	0
16	2	5	0.53371572	0.044204969	0.0019540794	0	0.30681819	0	0.1575629	0
16	2	6	0	0.46012044	0.21171083	0	0.022727273	0	0.7500478	0
16	2	7	0.5621568	0.45496991	0.20699762	0	0.21590909	0	0.66724771	0
16	2	8	0.24208073	0.1699035	0.0288672	0.5	0.022727273	0.26666668	0.37460628	0
16	2	9	0.70054698	0.35872227	0.12868166	0.35355338	0.03409091	0.19999999	0.65733516	0
16	2	10	0.55003941	0.053456176	0.0028575629	0	0.21590909	0	0.77918643	0
16	2	11	0.5024637	0.33295864	0.11086146	0	0.27272728	0	0.7500478	0
16	2	12	0.66672224	0.39165536	0.15339392	0.35355338	0	0.60000002	0.66326654	0
16	2	13	0.34126839	0.21192385	0.04491172	0	0.13636364	0	0.67133236	0
16	2	14	0.45054963	0.64378983	0.41446534	0.5	0.079545453	0.26666668	0.92832708	1
16	2	15	0.61937881	0.59693003	0.35632545	0.61237246	0.11363637	0.33333334	0.93004173	1
16	2	16	1	0.33583498	0.11278513	1	0.84090906	0.29999998	0.68967021	0
16	3	1	0.071447179	0.054505501	0.0029708496	0	0.030898137	0	0.36350131	0
16	3	2	0.40905538	0.65074688	0.42347151	0	0.60251361	0	0.69114268	0
16	3	3	0.43280771	0.15161555	0.022987274	0.33987948	0.03862267	0.36253813	0.74968457	0
16	3	4	0.58296496	0.46107697	0.21259198	0.48066217	0.084969871	0.10876144	0.37082249	0
16	3	5	0.36279804	0.019159151	0.00036707308	0	0.20856242	0	0.037847646	0
16	3	6	0	0.53154618	0.28254133	0	0.0077245343	0	0.9327448	1
16	3	7	0.38213113	0.34526694	0.11920926	0	0.14676614	0	0.6612494	0
16	3	8	0.16455655	0.1053967	0.011108465	0.33987948	0.015449069	0.18126906	0.31246048	0
16	3	9	0.47620311	0.2103	0.044226088	0.24033108	0.023173602	0.13595179	0.32322952	0
16	3	10	0.37389421	0.017109411	0.00029273194	0	0.14676614	0	0.42090672	0
16	3	11	0.34155422	0.23864269	0.056950334	0	0.1390416	0	0.74619585	0
16	3	12	0.45321041	0.26619071	0.070857495	0.24033108	0	0.40785539	0.62049162	0
16	3	13	0.23198025	0.11982754	0.014358639	0	0.092694409	0	0.48491442	0
16	3	14	0.30626515	0.48224297	0.23255828	0.33987948	0.054071736	0.18126906	0.74897355	0
16	3	15	0.42102832	0.35780337	0.12802325	0.41626567	0.07724534	0.22658633	0.72017872	0
16	3	16	0.67975897	0.24443783	0.059749853	0.67975897	0.57161552	0.20392768	0.36479974	0
16	4	1	0.090157576	0.48525566	0.23547305	0	0.038989659	0	0.41411746	0
16	4	2	0.51617771	0.40807205	0.1665228	0	0.76029831	0	0.72521913	0
16	4	3	0.54615027	0.25124487	0.063123986	0.42888623	0.048737071	0.45747867	0.73912585	0
16	4	4	0.73563021	0.36041102	0.1298961	0.60653669	0.10722156	0.13724358	0.3777045	0
16	4	5	0.45780665	0.070588604	0.0049827509	0	0.2631802	0	0.098088764	0
16	4	6	0	0.19393869	0.037612215	0	0.0097474148	0	0.73375332	0
16	4	7	0.48220262	0.79376858	0.63006854	0	0.18520087	0	0.66894358	0
16	4	8	0.20765018	0.04556068	0.0020757755	0.42888623	0.01949483	0.22873934	0.34001476	0
16	4	9	0.60090995	0.1025464	0.010515764	0.30326834	0.029242244	0.17155448	0.37093139	0
16	4	10	0.47180864	0.043972891	0.0019336151	0	0.18520087	0	0.7022891	0
16	4	11	0.43099955	0.75425971	0.56890768	0	0.17545345	0	0.91719162	1
16	4	12	0.57189596	0.5963496	0.35563284	0.30326834	0	0.51466352	0.65146363	0
16	4	13	0.29273063	0.62819135	0.39462438	0	0.11696897	0	0.65991032	0
16	4	14	0.38646907	0.34301314	0.11765801	0.42888623	0.068231896	0.22873934	0.74935585	0
16	4	15	0.53128606	0.22961184	0.052721597	0.52527624	0.097474143	0.28592417	0.73930776	0
16	4	16	0.85777247	0.17858662	0.031893179	0.85777247	0.72130865	0.25733173	0.40814048	0
16	5	1	0.032422666	0.076821916	0.0059016068	0	0.014021546	0	0.41386443	0
16	5	2	0.18562897	0.084661879	0.0071676336	0	0.27342013	0	0.65707266	0
16	5	3	0.19640775	0.039000601	0.0015210469	0.154237	0.017526932	0.16451947	0.79577374	0
16	5	4	0.26454896	0.072931685	0.0053190305	0.21812405	0.038559251	0.049355838	0.36745644	0
16	5	5	0.16463742	0.012637937	0.00015971744	0	0.094645433	0	0.087690018	0
16	5	6	0	0.042627532	0.0018171065	0	0.0035053864	0	0.7940318	0
16	5	7	0.17341076	0.10611475	0.011260341	0	0.066602342	0	0.65091503	0
16	5	8	0.074675612	0.36388782	0.13241434	0.154237	0.0070107728	0.082259737	0.54757869	1
16	5	9	0.21610054	0.038831688	0.0015079001	0.10906202	0.010516159	0.061694797	0.38006988	0
16	5	10	0.16967285	0.011217169	0.00012582487	0	0.066602342	0	0.47901946	0
16	5	11	0.15499699	0.048084319	0.0023121017	0	0.063096955	0	0.7940318	0
16	5	12	0.20566647	0.070180103	0.0049252468	0.10906202	0	0.1850844	0.6596036	0
16	5	13	0.10527243	0.091043815	0.0082889758	0	0.042064637	0	0.52220857	0
16	5	14	0.13898285	0.08249943	0.0068061557	0.154237	0.024537705	0.082259737	0.70999634	0
16	5	15	0.19106226	0.069184147	0.0047864462	0.18890098	0.035053864	0.10282467	0.69301206	0
16	5	16	0.308474	0.03683465	0.0013567915	0.308474	0.25939858	0.092542194	0.38551977	0
16	6	1	0.092831694	0.20295253	0.04118973	0	0.040146109	0	0.70033979	0
16	6	2	0.53148782	0.37929365	0.14386368	0	0.88321441	0	0.86822546	0
16	6	3	0.56234932	0.70815253	0.50147998	0.44160721	0.050182637	0.4710477	0.96972507	1
16	6	4	0.75744939	0.53319633	0.28429833	0.62452686	0.1104018	0.1413143	0.57225347	1
16	6	5	0.47138539	0.044487905	0.0019791736	0	0.27098623	0	0.17817365	0
16	6	6	0	0.052791458	0.0027869381	0	0.020073054	0	0.77122796	0
16	6	7	0.49650496	0.3000502	0.090030119	0	0.19069402	0	0.61424303	0
16	6	8	0.21380919	0.030622473	0.00093773584	0.44160721	0.020073054	0.23552385	0.39181343	0
16	6	9	0.61873317	0.19820237	0.039284181	0.31226343	0.030109582	0.17664286	0.69296467	0
16	6	10	0.48580271	0.081744269	0.0066821254	0	0.19069402	0	0.82996476	0
16	6	11	0.44378319	0.40831098	0.16671786	0	0.24087666	0	0.77122796	0
16	6	12	0.58885866	0.54709345	0.29931125	0.31226343	0	0.52992868	0.65747035	0
16	6	13	0.30141315	0.18272126	0.033387057	0	0.12043833	0	0.67924917	0
16	6	14	0.3979319	0.18145554	0.032926112	0.44160721	0.070255689	0.23552385	0.69827825	0
16	6	15	0.54704428	0.16416021	0.026948573	0.54085618	0.10036527	0.2944048	0.70355922	0
16	6	16	0.88321441	0.17429724	0.030379528	0.88321441	0.74270296	0.26496431	0.68737483	0
16	7	1	0.084060431	0.17832324	0.031799179	0	0.036352877	0	0.70286685	0
16	7	2	0.48126981	0.6826179	0.46596721	0	0.70888108	0	0.98498595	1
16	7	3	0.50921535	0.14302237	0.0204554	0.39988163	0.045441095	0.42654043	0.70667636	0
16	7	4	0.68588126	0.41863799	0.17525777	0.56551802	0.099970408	0.12796211	0.35105616	0
16	7	5	0.42684621	0.039760999	0.0015809371	0	0.24538192	0	0.40884715	0
16	7	6	0	0.38112098	0.1452532	0	0.0090882191	0	0.68857527	0
16	7	7	0.44959235	0.45019493	0.20267548	0	0.17267616	0	0.71502209	0
16	7	8	0.19360727	0.15173529	0.023023598	0.39988163	0.018176438	0.21327022	0.42650315	0
16	7	9	0.56027174	0.2820918	0.079575785	0.28275901	0.027264658	0.15995264	0.74597263	0
16	7	10	0.43990129	0.034496732	0.0011900245	0	0.17267616	0	0.70977235	0
16	7	11	0.40185201	0.25865331	0.066901535	0	0.16358794	0	0.68857527	0
16	7	12	0.53321993	0.29449958	0.086730003	0.28275901	0	0.47985798	0.69838643	0
16	7	13	0.27293393	0.24471843	0.059887111	0	0.10905863	0	0.69771075	0
16	7	14	0.36033303	0.57621086	0.33201894	0.39988163	0.063617535	0.21327022	0.78372568	0
16	7	15	0.49535641	0.49119323	0.2412708	0.48975301	0.09088219	0.26658776	0.74796689	0
16	7	16	0.79976326	0.24693434	0.060976569	0.79976326	0.67252821	0.23992896	0.75087839	0
16	8	1	0.09502627	0.03425679	0.0011735277	0	0.041095179	0	0.68384272	0
16	8	2	0.54405236	0.24870607	0.061854709	0	0.8013559	0	0.7307474	0
16	8	3	0.57564342	0.10663513	0.011371051	0.45204693	0.05136897	0.48218343	0.15999027	0
16	8	4	0.77535576	0.18646103	0.034767717	0.63929087	0.11301173	0.14465502	0.20217928	0
16	8	5	0.4825291	0.024051353	0.00057846762	0	0.27739245	0	0.65617758	0
16	8	6	0	0.10075498	0.010151567	0	0.010273795	0	0.14393647	0
16	8	7	0.50824249	0.1904605	0.036275204	0	0.19520208	0	0.23943651	0
16	8	8	0.21886371	0.15490724	0.023996253	0.45204693	0.020547589	0.24109171	0.38292453	0
16	8	9	0.63336027	0.10222511	0.010449973	0.31964543	0.030821383	0.18081877	0.75730073	0
16	8	10	0.49728724	0.027563758	0.00075976079	0	0.19520208	0	0.67417973	0
16	8	11	0.45427439	0.15938261	0.025402816	0	0.1849283	0	0.14393647	0
16	8	12	0.60277945	0.16254903	0.026422188	0.31964543	0	0.54245633	0.26274556	0
16	8	13	0.30853868	0.057443507	0.0032997564	0	0.12328553	0	0.19862914	0
16	8	14	0.40733916	0.3086139	0.095242538	0.45204693	0.071916558	0.24109171	0.22164008	0
16	8	15	0.55997658	0.37589103	0.14129406	0.55364221	0.10273794	0.30136463	0.33393371	0
16	8	16	0.90409386	0.57574952	0.33148751	0.90409386	0.76026076	0.27122813	0.88171095	1
16	9	1	0.075237483	0.22211404	0.049334649	0	0.032537296	0	0.69672227	0
16	9	2	0.43075597	0.51252538	0.26268226	0	0.63447726	0	0.65066093	0
16	9	3	0.45576835	0.069359653	0.0048107612	0.35791025	0.040671621	0.38177094	0.25428995	0
16	9	4	0.61389148	0.3785058	0.14326663	0.50616151	0.089477561	0.11453128	0.25688273	0
16	9	5	0.38204464	0.046299268	0.0021436221	0	0.21962674	0	0.45875368	0
16	9	6	0	0.17989556	0.032362413	0	0.0081343241	0	0.24049783	0
16	9	7	0.40240335	0.5059433	0.25597861	0	0.15455215	0	0.62592977	1
16	9	8	0.17328635	0.11220589	0.012590162	0.35791025	0.016268648	0.19088547	0.36372659	0
16	9	9	0.50146592	0.24418804	0.059627797	0.25308076	0.024402972	0.14316408	0.51748747	0
16	9	10	0.39372945	0.030827451	0.00095033174	0	0.15455215	0	0.48099622	0
16	9	11	0.35967383	0.3299956	0.1088971	0	0.14641783	0	0.24049783	0
16	9	12	0.47725344	0.35806581	0.12821113	0.25308076	0	0.42949232	0.35355508	0
16	9	13	0.24428691	0.24941134	0.062206019	0	0.097611889	0	0.40308467	0
16	9	14	0.32251266	0.81089091	0.65754408	0.35791025	0.056940265	0.19088547	0.34821391	0
16	9	15	0.44336405	0.58027816	0.33672273	0.43834874	0.081343241	0.23860684	0.4476057	0
